102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675,102.675
104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975,104.975
105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525,105.525
107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1
107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925,107.925
108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6
110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325,110.325
112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625,112.625
114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125,114.125
116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05,116.05
